,Unnamed: 0,rank,finalWorth,personName,age,country,selfMade,birthDate,lastName,firstName,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country,gender_M,industries_Construction & Engineering,industries_Diversified,industries_Energy,industries_Fashion & Retail,industries_Finance & Investments,industries_Food & Beverage,industries_Gambling & Casinos,industries_Healthcare,industries_Logistics,industries_Manufacturing,industries_Media & Entertainment,industries_Metals & Mining,industries_Real Estate,industries_Service,industries_Sports,industries_Technology,industries_Telecom,status_E,status_N,status_R,status_Split Family Fortune,status_U
1664,1664,1804,1600,Norbert Dentressangle,68.0,France,1,7/9/1954 0:00,Dentressangle,Norbert,1954.0,7.0,9.0,110.05,1.1,2715518274227.0,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,1665,1804,1600,Jamie Dimon,67.0,United States,1,3/13/1956 0:00,Dimon,Jamie,1956.0,3.0,13.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1666,1666,1804,1600,Daniel Dines,51.0,United States,1,1/1/1972 0:00,Dines,Daniel,1972.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1667,1667,1804,1600,Alfredo Egydio Arruda Villela Filho,53.0,Brazil,0,11/18/1969 0:00,Egydio Arruda Villela Filho,Alfredo,1969.0,11.0,18.0,167.4,3.7,1839758040766.0,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,1668,1804,1600,Gary Fegel,49.0,Switzerland,1,1/1/1974 0:00,Fegel,Gary,1974.0,1.0,1.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1669,1669,1804,1600,"William Foley, II.",78.0,United States,1,12/29/1944 0:00,Foley,William,1944.0,12.0,29.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1670,1670,1804,1600,Richard Fortin,74.0,Canada,1,9/1/1948 0:00,Fortin,Richard,1948.0,9.0,1.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1671,1671,1804,1600,Gao Yi & family,54.0,China,1,10/25/1968 0:00,Gao,Yi,1968.0,10.0,25.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1672,1672,1804,1600,Giammaria Giuliani,45.0,Switzerland,0,2/20/1978 0:00,Giuliani,Giammaria,1978.0,2.0,20.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,1673,1804,1600,Bill Gross,78.0,United States,1,4/13/1944 0:00,Gross,Bill,1944.0,4.0,13.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1674,1674,1804,1600,Sue Gross,73.0,United States,0,2/17/1950 0:00,Gross,Sue,1950.0,2.0,17.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1675,1675,1804,1600,Irving Grousbeck & family,88.0,United States,1,7/20/1934 0:00,Grousbeck,Irving,1934.0,7.0,20.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1676,1676,1804,1600,Timothy Headington,72.0,United States,0,4/24/1950 0:00,Headington,Timothy,1950.0,4.0,24.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1677,1677,1804,1600,Ilona Herlin,58.0,Finland,0,1/1/1965 0:00,Herlin,Ilona,1965.0,1.0,1.0,112.33,1.0,268761201365.0,88.2,100.2,81.7,20.8,36.6,5520314.0,61.92411,25.748151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1678,1678,1804,1600,David Hoffmann,70.0,United States,1,8/7/1952 0:00,Hoffmann,David,1952.0,8.0,7.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1679,1679,1804,1600,Stanley Hubbard,89.0,United States,0,5/28/1933 0:00,Hubbard,Stanley,1933.0,5.0,28.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,1680,1804,1600,Hui Lin Chit,69.0,China,1,6/16/1953 0:00,Hui,Lin Chit,1953.0,6.0,16.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,1681,1804,1600,Tianjiang Jia & family,60.0,China,1,7/1/1962 0:00,Jia,Tianjiang,1962.0,7.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,1682,1804,1600,Zhaobai Jiang,59.0,China,1,8/17/1963 0:00,Jiang,Zhaobai,1963.0,8.0,17.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,1683,1804,1600,Sergei Katsiev,65.0,Russia,1,1/11/1958 0:00,Katsiev,Sergei,1958.0,1.0,11.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1684,1684,1804,1600,Randal J. Kirk,69.0,United States,1,3/1/1954 0:00,Kirk,Randal J.,1954.0,3.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1685,1685,1804,1600,William Koch,82.0,United States,0,5/3/1940 0:00,Koch,William,1940.0,5.0,3.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1686,1686,1804,1600,Pyotr Kondrashev,73.0,Austria,1,7/16/1949 0:00,Kondrashev,Pyotr,1949.0,7.0,16.0,118.06,1.5,446314739528.0,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1687,1687,1804,1600,Eiichi Kuriwada,76.0,Japan,1,10/10/1946 0:00,Kuriwada,Eiichi,1946.0,10.0,10.0,105.48,0.5,5081769542380.0,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,1688,1804,1600,Robert Langer,74.0,United States,1,8/29/1948 0:00,Langer,Robert,1948.0,8.0,29.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1689,1689,1804,1600,Anthony Langley,68.0,United Kingdom,1,12/2/1954 0:00,Langley,Anthony,1954.0,12.0,2.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,1690,1804,1600,Marianna Latsis & family,70.0,Greece,0,3/29/1953 0:00,Latsis,Marianna,1953.0,3.0,29.0,101.87,0.2,209852761469.0,136.6,99.6,81.3,26.2,51.9,10716322.0,39.074208,21.824312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1691,1691,1804,1600,Lee Yeow Seng,45.0,Malaysia,0,1/1/1978 0:00,Lee,Yeow Seng,1978.0,1.0,1.0,121.46,0.7,364701517788.0,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1692,1692,1804,1600,Li Sze Lim,66.0,China,1,4/1/1957 0:00,Li,Sze Lim,1957.0,4.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1693,1693,1804,1600,Li Wa,57.0,China,1,1/1/1966 0:00,Li,Wa,1966.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,1694,1804,1600,Li Weiwei,46.0,China,1,1/1/1977 0:00,Li,Weiwei,1977.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,1695,1804,1600,Liang Qin & family,51.0,China,1,10/26/1971 0:00,Liang,Qin,1971.0,10.0,26.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,1696,1804,1600,Terence (Terry) Matthews,80.0,Canada,1,4/1/1943 0:00,Matthews,Terence (Terry),1943.0,4.0,1.0,116.76,1.9,1736425629520.0,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1697,1697,1804,1600,Jim McKelvey,57.0,United States,1,10/19/1965 0:00,McKelvey,Jim,1965.0,10.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,1698,1804,1600,P.N.C. Menon,74.0,United Arab Emirates,1,11/17/1948 0:00,Menon,P.N.C.,1948.0,11.0,17.0,114.52,-1.9,421142267938.0,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1699,1699,1804,1600,Massimo Moratti,77.0,Italy,0,5/16/1945 0:00,Moratti,Massimo,1945.0,5.0,16.0,110.62,0.6,2001244392042.0,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1700,1700,1804,1600,Liora Ofer,69.0,Israel,0,12/22/1953 0:00,Ofer,Liora,1953.0,12.0,22.0,108.15,0.8,395098666122.0,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,1701,1804,1600,Stefan Pierer,66.0,Austria,1,11/25/1956 0:00,Pierer,Stefan,1956.0,11.0,25.0,118.06,1.5,446314739528.0,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1702,1702,1804,1600,Andreas Pohl,58.0,Germany,0,7/28/1964 0:00,Pohl,Andreas,1964.0,7.0,28.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1703,1703,1804,1600,"Reinfried Pohl, Jr.",63.0,Germany,0,11/2/1959 0:00,Pohl,Reinfried,1959.0,11.0,2.0,112.85,1.4,3845630030824.0,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1704,1704,1804,1600,Michael Polsky,74.0,United States,1,1/1/1949 0:00,Polsky,Michael,1949.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1705,1705,1804,1600,Francisco Jose Riberas Mera,58.0,Spain,0,6/1/1964 0:00,Riberas Mera,Francisco Jose,1964.0,6.0,1.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1706,1706,1804,1600,Juan Maria Riberas Mera,54.0,Spain,0,10/1/1968 0:00,Riberas Mera,Juan Maria,1968.0,10.0,1.0,110.96,0.7,1394116310769.0,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1707,1707,1804,1600,Andres Santo Domingo,44.0,United States,0,6/1/1978 0:00,Santo Domingo,Andres,1978.0,6.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1708,1708,1804,1600,Sathien Sathientham,68.0,Thailand,1,4/20/1954 0:00,Sathientham,Sathien,1954.0,4.0,20.0,113.27,0.7,543649976166.0,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1709,1709,1804,1600,Shang Xiaobo & family,49.0,China,1,3/30/1974 0:00,Shang,Xiaobo,1974.0,3.0,30.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,1710,1804,1600,Yuri Shefler,55.0,Switzerland,1,9/10/1967 0:00,Shefler,Yuri,1967.0,9.0,10.0,99.55,0.4,703082435360.0,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1711,1711,1804,1600,Evgeny (Eugene) Shvidler,59.0,United Kingdom,1,3/23/1964 0:00,Shvidler,Evgeny (Eugene),1964.0,3.0,23.0,119.62,1.7,2827113184696.0,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1712,1712,1804,1600,Ryan Smith,44.0,United States,1,6/28/1978 0:00,Smith,Ryan,1978.0,6.0,28.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1713,1713,1804,1600,Zakhar Smushkin,61.0,Russia,1,1/23/1962 0:00,Smushkin,Zakhar,1962.0,1.0,23.0,180.75,4.5,1699876578871.0,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1714,1714,1804,1600,Peter Sperling,63.0,United States,0,11/22/1959 0:00,Sperling,Peter,1959.0,11.0,22.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1715,1715,1804,1600,Laurie Tisch,72.0,United States,0,2/19/1951 0:00,Tisch,Laurie,1951.0,2.0,19.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1716,1716,1804,1600,Steven Tisch,74.0,United States,0,2/14/1949 0:00,Tisch,Steven,1949.0,2.0,14.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1717,1717,1804,1600,Michael Tojner,57.0,Austria,1,3/31/1966 0:00,Tojner,Michael,1966.0,3.0,31.0,118.06,1.5,446314739528.0,85.1,103.1,81.6,25.4,51.4,8877067.0,47.516231,14.550072,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1718,1718,1804,1600,August Troendle,67.0,United States,1,1/1/1956 0:00,Troendle,August,1956.0,1.0,1.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1719,1719,1804,1600,Sekar Vembu,51.0,India,1,1/1/1972 0:00,Vembu,Sekar,1972.0,1.0,1.0,180.44,7.7,2611000000000.0,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1720,1720,1804,1600,Chris Wallin,70.0,Australia,1,1/1/1953 0:00,Wallin,Chris,1953.0,1.0,1.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1721,1721,1804,1600,Wang Changtian,57.0,China,1,4/26/1965 0:00,Wang,Changtian,1965.0,4.0,26.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,1722,1804,1600,Ning Wang & family,36.0,China,1,1/1/1987 0:00,Wang,Ning,1987.0,1.0,1.0,125.08,2.9,19910000000000.0,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,1723,1804,1600,Scott Watterson,67.0,United States,1,5/18/1955 0:00,Watterson,Scott,1955.0,5.0,18.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1724,1724,1804,1600,Dan Wilks,66.0,United States,1,5/30/1956 0:00,Wilks,Dan,1956.0,5.0,30.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1725,1725,1804,1600,Alan Wilson,82.0,Australia,0,10/28/1940 0:00,Wilson,Alan,1940.0,10.0,28.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1726,1726,1804,1600,Bruce Wilson,76.0,Australia,0,4/19/1946 0:00,Wilson,Bruce,1946.0,4.0,19.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1727,1727,1804,1600,John Wilson,85.0,Australia,0,12/31/1937 0:00,Wilson,John,1937.0,12.0,31.0,119.8,1.6,1392680589329.0,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1728,1728,1804,1600,Anthony Wood,57.0,United States,1,12/4/1965 0:00,Wood,Anthony,1965.0,12.0,4.0,117.24,7.5,21427700000000.0,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
